Entity,Code,Year,Wind energy consumption (Terawatt-hours)
Pakistan,PAK,2010,0
Pakistan,PAK,2011,0.0048
Pakistan,PAK,2012,0.00535
Pakistan,PAK,2013,0.15179
Pakistan,PAK,2014,0.45186000000000004
Pakistan,PAK,2015,0.7040028729281768
Pakistan,PAK,2016,1.12523502
Peru,PER,1965,0
Peru,PER,1966,0
Peru,PER,1967,0
Peru,PER,1968,0
Peru,PER,1969,0
Peru,PER,1970,0
Peru,PER,1971,0
Peru,PER,1972,0
Peru,PER,1973,0
Peru,PER,1974,0
Peru,PER,1975,0
Peru,PER,1976,0
Peru,PER,1977,0
Peru,PER,1978,0
Peru,PER,1979,0
Peru,PER,1980,0
Peru,PER,1981,0
Peru,PER,1982,0
Peru,PER,1983,0
Peru,PER,1984,0
Peru,PER,1985,0
Peru,PER,1986,0
Peru,PER,1987,0
Peru,PER,1988,0
Peru,PER,1989,0
Peru,PER,1990,0
Peru,PER,1991,0
Peru,PER,1992,0
Peru,PER,1993,0
Peru,PER,1994,0
Peru,PER,1995,0
Peru,PER,1996,0.0004
Peru,PER,1997,0.0006
Peru,PER,1998,0.0005
Peru,PER,1999,0.0006
Peru,PER,2000,0.0008
Peru,PER,2001,0.0012
Peru,PER,2002,0.0012
Peru,PER,2003,0.0012
Peru,PER,2004,0.0012
Peru,PER,2005,0.0012
Peru,PER,2006,0.0012
Peru,PER,2007,0.0012
Peru,PER,2008,0.0012
Peru,PER,2009,0.0012
Peru,PER,2010,0.0012
Peru,PER,2011,0.0012
Peru,PER,2012,0.0012
Peru,PER,2013,0.0012
Peru,PER,2014,0.2575
Peru,PER,2015,0.5943741314886701
Peru,PER,2016,1.0148544000000002
Philippines,PHL,1965,0
Philippines,PHL,1966,0
Philippines,PHL,1967,0
Philippines,PHL,1968,0
Philippines,PHL,1969,0
Philippines,PHL,1970,0
Philippines,PHL,1971,0
Philippines,PHL,1972,0
Philippines,PHL,1973,0
Philippines,PHL,1974,0
Philippines,PHL,1975,0
Philippines,PHL,1976,0
Philippines,PHL,1977,0
Philippines,PHL,1978,0
Philippines,PHL,1979,0
Philippines,PHL,1980,0
Philippines,PHL,1981,0
Philippines,PHL,1982,0
Philippines,PHL,1983,0
Philippines,PHL,1984,0
Philippines,PHL,1985,0
Philippines,PHL,1986,0
Philippines,PHL,1987,0
Philippines,PHL,1988,0
Philippines,PHL,1989,0
Philippines,PHL,1990,0
Philippines,PHL,1991,0
Philippines,PHL,1992,0
Philippines,PHL,1993,0
Philippines,PHL,1994,0
Philippines,PHL,1995,0
Philippines,PHL,1996,0
Philippines,PHL,1997,0
Philippines,PHL,1998,0
Philippines,PHL,1999,0
Philippines,PHL,2000,0
Philippines,PHL,2001,0
Philippines,PHL,2002,0
Philippines,PHL,2003,0
Philippines,PHL,2004,0
Philippines,PHL,2005,0.01746
Philippines,PHL,2006,0.053235
Philippines,PHL,2007,0.057842
Philippines,PHL,2008,0.061386
Philippines,PHL,2009,0.064428
Philippines,PHL,2010,0.061716769
Philippines,PHL,2011,0.088203869
Philippines,PHL,2012,0.075339
Philippines,PHL,2013,0.065655
Philippines,PHL,2014,0.152052
Philippines,PHL,2015,0.748414
Philippines,PHL,2016,0.9962251823347422
Poland,POL,1965,0
Poland,POL,1966,0
Poland,POL,1967,0
Poland,POL,1968,0
Poland,POL,1969,0
Poland,POL,1970,0
Poland,POL,1971,0
Poland,POL,1972,0
Poland,POL,1973,0
Poland,POL,1974,0
Poland,POL,1975,0
Poland,POL,1976,0
Poland,POL,1977,0
Poland,POL,1978,0
Poland,POL,1979,0
Poland,POL,1980,0
Poland,POL,1981,0
Poland,POL,1982,0
Poland,POL,1983,0
Poland,POL,1984,0
Poland,POL,1985,0
Poland,POL,1986,0
Poland,POL,1987,0
Poland,POL,1988,0
Poland,POL,1989,0
Poland,POL,1990,0
Poland,POL,1991,0
Poland,POL,1992,0
Poland,POL,1993,0
Poland,POL,1994,0
Poland,POL,1995,0.001
Poland,POL,1996,0
Poland,POL,1997,0.002
Poland,POL,1998,0.004
Poland,POL,1999,0.004
Poland,POL,2000,0.005
Poland,POL,2001,0.014
Poland,POL,2002,0.061
Poland,POL,2003,0.124
Poland,POL,2004,0.142
Poland,POL,2005,0.135
Poland,POL,2006,0.256
Poland,POL,2007,0.522
Poland,POL,2008,0.837
Poland,POL,2009,1.077
Poland,POL,2010,1.664
Poland,POL,2011,3.205
Poland,POL,2012,4.747
Poland,POL,2013,6.004
Poland,POL,2014,7.678
Poland,POL,2015,10.858
Poland,POL,2016,12.587
Portugal,PRT,1965,0
Portugal,PRT,1966,0
Portugal,PRT,1967,0
Portugal,PRT,1968,0
Portugal,PRT,1969,0
Portugal,PRT,1970,0
Portugal,PRT,1971,0
Portugal,PRT,1972,0
Portugal,PRT,1973,0
Portugal,PRT,1974,0
Portugal,PRT,1975,0
Portugal,PRT,1976,0
Portugal,PRT,1977,0
Portugal,PRT,1978,0
Portugal,PRT,1979,0
Portugal,PRT,1980,0
Portugal,PRT,1981,0
Portugal,PRT,1982,0
Portugal,PRT,1983,0
Portugal,PRT,1984,0
Portugal,PRT,1985,0
Portugal,PRT,1986,0
Portugal,PRT,1987,0
Portugal,PRT,1988,0
Portugal,PRT,1989,0.001
Portugal,PRT,1990,0.0009595959595959482
Portugal,PRT,1991,0.0009595959595959482
Portugal,PRT,1992,0.003838383838383793
Portugal,PRT,1993,0.010555555555555426
Portugal,PRT,1994,0.017
Portugal,PRT,1995,0.016
Portugal,PRT,1996,0.021
Portugal,PRT,1997,0.038
Portugal,PRT,1998,0.089
Portugal,PRT,1999,0.123
Portugal,PRT,2000,0.168
Portugal,PRT,2001,0.256
Portugal,PRT,2002,0.362
Portugal,PRT,2003,0.496
Portugal,PRT,2004,0.816
Portugal,PRT,2005,1.773
Portugal,PRT,2006,2.925
Portugal,PRT,2007,4.037
Portugal,PRT,2008,5.757
Portugal,PRT,2009,7.577
Portugal,PRT,2010,9.182
Portugal,PRT,2011,9.162
Portugal,PRT,2012,10.26
Portugal,PRT,2013,12.014601112000001
Portugal,PRT,2014,12.111384233
Portugal,PRT,2015,11.607637868
Portugal,PRT,2016,12.48
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0
Qatar,QAT,2012,0
Qatar,QAT,2013,0
Qatar,QAT,2014,0
Qatar,QAT,2015,0
Qatar,QAT,2016,0
Romania,ROU,1965,0
Romania,ROU,1966,0
Romania,ROU,1967,0
Romania,ROU,1968,0
Romania,ROU,1969,0
Romania,ROU,1970,0
Romania,ROU,1971,0
Romania,ROU,1972,0
Romania,ROU,1973,0
Romania,ROU,1974,0
Romania,ROU,1975,0
Romania,ROU,1976,0
Romania,ROU,1977,0
Romania,ROU,1978,0
Romania,ROU,1979,0
Romania,ROU,1980,0
Romania,ROU,1981,0
Romania,ROU,1982,0
Romania,ROU,1983,0
Romania,ROU,1984,0
Romania,ROU,1985,0
Romania,ROU,1986,0
Romania,ROU,1987,0
Romania,ROU,1988,0
Romania,ROU,1989,0
Romania,ROU,1990,0.0010101010101009982
Romania,ROU,1991,0
Romania,ROU,1992,0
Romania,ROU,1993,0
Romania,ROU,1994,0
Romania,ROU,1995,0
Romania,ROU,1996,0
Romania,ROU,1997,0
Romania,ROU,1998,0
Romania,ROU,1999,0
Romania,ROU,2000,0
Romania,ROU,2001,0
Romania,ROU,2002,0
Romania,ROU,2003,0
Romania,ROU,2004,0
Romania,ROU,2005,0
Romania,ROU,2006,0.001
Romania,ROU,2007,0.003
Romania,ROU,2008,0.005
Romania,ROU,2009,0.009
Romania,ROU,2010,0.306
Romania,ROU,2011,1.387
Romania,ROU,2012,2.64
Romania,ROU,2013,4.52
Romania,ROU,2014,4.7236
Romania,ROU,2015,7.063
Romania,ROU,2016,6.725
Russia,RUS,1985,0
Russia,RUS,1986,0
Russia,RUS,1987,0
Russia,RUS,1988,0
Russia,RUS,1989,0
Russia,RUS,1990,0
Russia,RUS,1991,0
Russia,RUS,1992,0
Russia,RUS,1993,0
Russia,RUS,1994,0
Russia,RUS,1995,0
Russia,RUS,1996,0
Russia,RUS,1997,0
Russia,RUS,1998,0
Russia,RUS,1999,0
Russia,RUS,2000,0.0019
Russia,RUS,2001,0.0031
Russia,RUS,2002,0.0062
Russia,RUS,2003,0.0086
Russia,RUS,2004,0.007
Russia,RUS,2005,0.0068
Russia,RUS,2006,0.0052
Russia,RUS,2007,0.0066
Russia,RUS,2008,0.0052
Russia,RUS,2009,0.0038
Russia,RUS,2010,0.004186
Russia,RUS,2011,0.005392
Russia,RUS,2012,0.0052510000000000005
Russia,RUS,2013,0.0044729999999999995
Russia,RUS,2014,0.096
Russia,RUS,2015,0.1479326
Russia,RUS,2016,0.1468215
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0
Saudi Arabia,SAU,2009,0
Saudi Arabia,SAU,2010,0
Saudi Arabia,SAU,2011,0
Saudi Arabia,SAU,2012,0
Saudi Arabia,SAU,2013,0
Saudi Arabia,SAU,2014,0
Saudi Arabia,SAU,2015,0
Saudi Arabia,SAU,2016,0
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0
Singapore,SGP,2002,0
Singapore,SGP,2003,0
Singapore,SGP,2004,0
Singapore,SGP,2005,0
Singapore,SGP,2006,0
Singapore,SGP,2007,0
Singapore,SGP,2008,0
Singapore,SGP,2009,0
Singapore,SGP,2010,0
Singapore,SGP,2011,0
Singapore,SGP,2012,0
Singapore,SGP,2013,0
Singapore,SGP,2014,0
Singapore,SGP,2015,0
Singapore,SGP,2016,0
Slovakia,SVK,1965,0
Slovakia,SVK,1966,0
Slovakia,SVK,1967,0
Slovakia,SVK,1968,0
Slovakia,SVK,1969,0
Slovakia,SVK,1970,0
Slovakia,SVK,1971,0
Slovakia,SVK,1972,0
Slovakia,SVK,1973,0
Slovakia,SVK,1974,0
Slovakia,SVK,1975,0
Slovakia,SVK,1976,0
Slovakia,SVK,1977,0
Slovakia,SVK,1978,0
Slovakia,SVK,1979,0
Slovakia,SVK,1980,0
Slovakia,SVK,1981,0
Slovakia,SVK,1982,0
Slovakia,SVK,1983,0
Slovakia,SVK,1984,0
Slovakia,SVK,1985,0
Slovakia,SVK,1986,0
Slovakia,SVK,1987,0
Slovakia,SVK,1988,0
Slovakia,SVK,1989,0
Slovakia,SVK,1990,0
Slovakia,SVK,1991,0
Slovakia,SVK,1992,0
Slovakia,SVK,1993,0
Slovakia,SVK,1994,0
Slovakia,SVK,1995,0
Slovakia,SVK,1996,0
Slovakia,SVK,1997,0
Slovakia,SVK,1998,0
Slovakia,SVK,1999,0
Slovakia,SVK,2000,0
Slovakia,SVK,2001,0
Slovakia,SVK,2002,0
Slovakia,SVK,2003,0.002
Slovakia,SVK,2004,0.006
Slovakia,SVK,2005,0.007
Slovakia,SVK,2006,0.006
Slovakia,SVK,2007,0.008
Slovakia,SVK,2008,0.007
Slovakia,SVK,2009,0.006
Slovakia,SVK,2010,0.006
Slovakia,SVK,2011,0.005
Slovakia,SVK,2012,0.006
Slovakia,SVK,2013,0.006
Slovakia,SVK,2014,0.006
Slovakia,SVK,2015,0.006
Slovakia,SVK,2016,0.006016438356164383
South & Central America,,1965,0
South & Central America,,1966,0
South & Central America,,1967,0
South & Central America,,1968,0
South & Central America,,1969,0
South & Central America,,1970,0
South & Central America,,1971,0
South & Central America,,1972,0
South & Central America,,1973,0
South & Central America,,1974,0
South & Central America,,1975,0
South & Central America,,1976,0
South & Central America,,1977,0
South & Central America,,1978,0
South & Central America,,1979,0
South & Central America,,1980,0
South & Central America,,1981,0
South & Central America,,1982,0
South & Central America,,1983,0
South & Central America,,1984,0
South & Central America,,1985,0
South & Central America,,1986,0
South & Central America,,1987,0
South & Central America,,1988,0
South & Central America,,1989,0
South & Central America,,1990,0
South & Central America,,1991,0
South & Central America,,1992,0
South & Central America,,1993,0.001717171717171697
South & Central America,,1994,0.007777777777777686
South & Central America,,1995,0.007777777777777686
South & Central America,,1996,0.04197398522222213
South & Central America,,1997,0.10292599797979789
South & Central America,,1998,0.11137238019888879
South & Central America,,1999,0.14847192031646447
South & Central America,,2000,0.25182719977979745
South & Central America,,2001,0.32077413643737307
South & Central America,,2002,0.4586498495232315
South & Central America,,2003,0.4429305649141405
South & Central America,,2004,0.5428768959767669
South & Central America,,2005,0.5330837465727265
South & Central America,,2006,0.7739218764081809
South & Central America,,2007,1.1601084797864525
South & Central America,,2008,1.665920920911009
South & Central America,,2009,2.093050845061655
South & Central America,,2010,3.4545031403354245
South & Central America,,2011,4.3366276486762665
South & Central America,,2012,7.785518852071711
South & Central America,,2013,10.413682374568591
South & Central America,,2014,18.899169835152982
South & Central America,,2015,31.72177457453702
South & Central America,,2016,44.99699435630751
South Africa,ZAF,1965,0
South Africa,ZAF,1966,0
South Africa,ZAF,1967,0
South Africa,ZAF,1968,0
South Africa,ZAF,1969,0
South Africa,ZAF,1970,0
South Africa,ZAF,1971,0
South Africa,ZAF,1972,0
South Africa,ZAF,1973,0
South Africa,ZAF,1974,0
South Africa,ZAF,1975,0
South Africa,ZAF,1976,0
South Africa,ZAF,1977,0
South Africa,ZAF,1978,0
South Africa,ZAF,1979,0
South Africa,ZAF,1980,0
South Africa,ZAF,1981,0
South Africa,ZAF,1982,0
South Africa,ZAF,1983,0
South Africa,ZAF,1984,0
South Africa,ZAF,1985,0
South Africa,ZAF,1986,0
South Africa,ZAF,1987,0
South Africa,ZAF,1988,0
South Africa,ZAF,1989,0
South Africa,ZAF,1990,0
South Africa,ZAF,1991,0
South Africa,ZAF,1992,0
South Africa,ZAF,1993,0
South Africa,ZAF,1994,0
South Africa,ZAF,1995,0
South Africa,ZAF,1996,0
South Africa,ZAF,1997,0
South Africa,ZAF,1998,0
South Africa,ZAF,1999,0
South Africa,ZAF,2000,0
South Africa,ZAF,2001,0
South Africa,ZAF,2002,0
South Africa,ZAF,2003,0.006
South Africa,ZAF,2004,0.012
South Africa,ZAF,2005,0.012
South Africa,ZAF,2006,0.012
South Africa,ZAF,2007,0.012
South Africa,ZAF,2008,0.021
South Africa,ZAF,2009,0.03
South Africa,ZAF,2010,0.034
South Africa,ZAF,2011,0.037
South Africa,ZAF,2012,0.037
South Africa,ZAF,2013,0.037
South Africa,ZAF,2014,1.066
South Africa,ZAF,2015,3.071
South Africa,ZAF,2016,4.175852054794521
South Korea,KOR,1965,0
South Korea,KOR,1966,0
South Korea,KOR,1967,0
South Korea,KOR,1968,0
South Korea,KOR,1969,0
South Korea,KOR,1970,0
South Korea,KOR,1971,0
South Korea,KOR,1972,0
South Korea,KOR,1973,0
South Korea,KOR,1974,0
South Korea,KOR,1975,0
South Korea,KOR,1976,0
South Korea,KOR,1977,0
South Korea,KOR,1978,0
South Korea,KOR,1979,0
South Korea,KOR,1980,0
South Korea,KOR,1981,0
South Korea,KOR,1982,0
South Korea,KOR,1983,0
South Korea,KOR,1984,0
South Korea,KOR,1985,0
South Korea,KOR,1986,0
South Korea,KOR,1987,0
South Korea,KOR,1988,0
South Korea,KOR,1989,0
South Korea,KOR,1990,0
South Korea,KOR,1991,0
South Korea,KOR,1992,0
South Korea,KOR,1993,0
South Korea,KOR,1994,0.003838383838383793
South Korea,KOR,1995,0.0009595959595959482
South Korea,KOR,1996,0.0009595959595959482
South Korea,KOR,1997,0.0019191919191918964
South Korea,KOR,1998,0.003838383838383793
South Korea,KOR,1999,0.016313131313131134
South Korea,KOR,2000,0.01616161616161597
South Korea,KOR,2001,0.012121212121211977
South Korea,KOR,2002,0.014141414141413974
South Korea,KOR,2003,0.024242424242423954
South Korea,KOR,2004,0.047442
South Korea,KOR,2005,0.129888
South Korea,KOR,2006,0.233896
South Korea,KOR,2007,0.375641
South Korea,KOR,2008,0.436034
South Korea,KOR,2009,0.685353
South Korea,KOR,2010,0.8169500000000001
South Korea,KOR,2011,0.862884
South Korea,KOR,2012,0.91276
South Korea,KOR,2013,1.148179
South Korea,KOR,2014,1.145557
South Korea,KOR,2015,1.3424390000000002
South Korea,KOR,2016,1.779673814790081
Spain,ESP,1965,0
Spain,ESP,1966,0
Spain,ESP,1967,0
Spain,ESP,1968,0
Spain,ESP,1969,0
Spain,ESP,1970,0
Spain,ESP,1971,0
Spain,ESP,1972,0
Spain,ESP,1973,0
Spain,ESP,1974,0
Spain,ESP,1975,0
Spain,ESP,1976,0
Spain,ESP,1977,0
Spain,ESP,1978,0
Spain,ESP,1979,0
Spain,ESP,1980,0
Spain,ESP,1981,0
Spain,ESP,1982,0
Spain,ESP,1983,0
Spain,ESP,1984,0
Spain,ESP,1985,0
Spain,ESP,1986,0
Spain,ESP,1987,0
Spain,ESP,1988,0
Spain,ESP,1989,0.013
Spain,ESP,1990,0.014
Spain,ESP,1991,0.015
Spain,ESP,1992,0.103
Spain,ESP,1993,0.116
Spain,ESP,1994,0.175
Spain,ESP,1995,0.27
Spain,ESP,1996,0.338
Spain,ESP,1997,0.716
Spain,ESP,1998,1.352
Spain,ESP,1999,2.744
Spain,ESP,2000,4.724
Spain,ESP,2001,6.966
Spain,ESP,2002,9.997
Spain,ESP,2003,12.474
Spain,ESP,2004,16.155
Spain,ESP,2005,21.269
Spain,ESP,2006,23.255
Spain,ESP,2007,27.763
Spain,ESP,2008,32.496
Spain,ESP,2009,37.887
Spain,ESP,2010,44.165
Spain,ESP,2011,42.433
Spain,ESP,2012,49.47200000000001
Spain,ESP,2013,53.903000000000006
Spain,ESP,2014,52.01299999999999
Spain,ESP,2015,49.33499999999999
Spain,ESP,2016,48.89941963802407
Sweden,SWE,1965,0
Sweden,SWE,1966,0
Sweden,SWE,1967,0
Sweden,SWE,1968,0
Sweden,SWE,1969,0
Sweden,SWE,1970,0
Sweden,SWE,1971,0
Sweden,SWE,1972,0
Sweden,SWE,1973,0
Sweden,SWE,1974,0
Sweden,SWE,1975,0
Sweden,SWE,1976,0
Sweden,SWE,1977,0
Sweden,SWE,1978,0
Sweden,SWE,1979,0
Sweden,SWE,1980,0
Sweden,SWE,1981,0
Sweden,SWE,1982,0
Sweden,SWE,1983,0.003
Sweden,SWE,1984,0.005
Sweden,SWE,1985,0.006
Sweden,SWE,1986,0.006
Sweden,SWE,1987,0.006
Sweden,SWE,1988,0.005
Sweden,SWE,1989,0.005
Sweden,SWE,1990,0.006
Sweden,SWE,1991,0.013
Sweden,SWE,1992,0.031
Sweden,SWE,1993,0.052
Sweden,SWE,1994,0.075
Sweden,SWE,1995,0.105
Sweden,SWE,1996,0.144
Sweden,SWE,1997,0.203
Sweden,SWE,1998,0.308
Sweden,SWE,1999,0.358
Sweden,SWE,2000,0.457
Sweden,SWE,2001,0.482
Sweden,SWE,2002,0.608
Sweden,SWE,2003,0.679
Sweden,SWE,2004,0.85
Sweden,SWE,2005,0.949
Sweden,SWE,2006,0.987
Sweden,SWE,2007,1.43
Sweden,SWE,2008,1.996
Sweden,SWE,2009,2.485
Sweden,SWE,2010,3.502
Sweden,SWE,2011,6.078
Sweden,SWE,2012,7.165
Sweden,SWE,2013,9.842
Sweden,SWE,2014,11.234
Sweden,SWE,2015,16.268
Sweden,SWE,2016,15.101105307497894
Switzerland,CHE,1965,0
Switzerland,CHE,1966,0
Switzerland,CHE,1967,0
Switzerland,CHE,1968,0
Switzerland,CHE,1969,0
Switzerland,CHE,1970,0
Switzerland,CHE,1971,0
Switzerland,CHE,1972,0
Switzerland,CHE,1973,0
Switzerland,CHE,1974,0
Switzerland,CHE,1975,0
Switzerland,CHE,1976,0
Switzerland,CHE,1977,0
Switzerland,CHE,1978,0
Switzerland,CHE,1979,0
Switzerland,CHE,1980,0
Switzerland,CHE,1981,0
Switzerland,CHE,1982,0
Switzerland,CHE,1983,0
Switzerland,CHE,1984,0
Switzerland,CHE,1985,0
Switzerland,CHE,1986,0
Switzerland,CHE,1987,0
Switzerland,CHE,1988,0
Switzerland,CHE,1989,0
Switzerland,CHE,1990,0
Switzerland,CHE,1991,0
Switzerland,CHE,1992,0
Switzerland,CHE,1993,0
Switzerland,CHE,1994,0
Switzerland,CHE,1995,0
Switzerland,CHE,1996,0.0010101010101009982
Switzerland,CHE,1997,0.0020202020202019963
Switzerland,CHE,1998,0.0030303030303029943
Switzerland,CHE,1999,0.0030303030303029943
Switzerland,CHE,2000,0.0030303030303029943
Switzerland,CHE,2001,0.004040404040403993
Switzerland,CHE,2002,0.005050505050504991
Switzerland,CHE,2003,0.005050505050504991
Switzerland,CHE,2004,0.006060606060605989
Switzerland,CHE,2005,0.008080808080807985
Switzerland,CHE,2006,0.015151515151514972
Switzerland,CHE,2007,0.01616161616161597
Switzerland,CHE,2008,0.019191919191918965
Switzerland,CHE,2009,0.02323232323232296
Switzerland,CHE,2010,0.03737373737373693
Switzerland,CHE,2011,0.07070707070706987
Switzerland,CHE,2012,0.08888888888888766
Switzerland,CHE,2013,0.09090909090908983
Switzerland,CHE,2014,0.1020202020202009
Switzerland,CHE,2015,0.1111111111111098
Switzerland,CHE,2016,0.10371840383505013
Taiwan,TWN,1965,0
Taiwan,TWN,1966,0
Taiwan,TWN,1967,0
Taiwan,TWN,1968,0
Taiwan,TWN,1969,0
Taiwan,TWN,1970,0
Taiwan,TWN,1971,0
Taiwan,TWN,1972,0
Taiwan,TWN,1973,0
Taiwan,TWN,1974,0
Taiwan,TWN,1975,0
Taiwan,TWN,1976,0
Taiwan,TWN,1977,0
Taiwan,TWN,1978,0
Taiwan,TWN,1979,0
Taiwan,TWN,1980,0
Taiwan,TWN,1981,0
Taiwan,TWN,1982,0
Taiwan,TWN,1983,0
Taiwan,TWN,1984,0
Taiwan,TWN,1985,0
Taiwan,TWN,1986,0
Taiwan,TWN,1987,0
Taiwan,TWN,1988,0
Taiwan,TWN,1989,0
Taiwan,TWN,1990,0
Taiwan,TWN,1991,0
Taiwan,TWN,1992,0
Taiwan,TWN,1993,0
Taiwan,TWN,1994,0
Taiwan,TWN,1995,0
Taiwan,TWN,1996,0
Taiwan,TWN,1997,0
Taiwan,TWN,1998,0
Taiwan,TWN,1999,0
Taiwan,TWN,2000,0.0013830000000000001
Taiwan,TWN,2001,0.012228999999999999
Taiwan,TWN,2002,0.015880000000000002
Taiwan,TWN,2003,0.023762000000000002
Taiwan,TWN,2004,0.025253
Taiwan,TWN,2005,0.09129999999999999
Taiwan,TWN,2006,0.276075
Taiwan,TWN,2007,0.439535
Taiwan,TWN,2008,0.588265
Taiwan,TWN,2009,0.786635
Taiwan,TWN,2010,1.026338
Taiwan,TWN,2011,1.492676671
Taiwan,TWN,2012,1.4134680000000002
Taiwan,TWN,2013,1.640007611
Taiwan,TWN,2014,1.500484383
Taiwan,TWN,2015,1.525235707
Taiwan,TWN,2016,1.445278
Thailand,THA,1965,0
Thailand,THA,1966,0
Thailand,THA,1967,0
Thailand,THA,1968,0
Thailand,THA,1969,0
Thailand,THA,1970,0
Thailand,THA,1971,0
Thailand,THA,1972,0
Thailand,THA,1973,0
Thailand,THA,1974,0
Thailand,THA,1975,0
Thailand,THA,1976,0
Thailand,THA,1977,0
Thailand,THA,1978,0
Thailand,THA,1979,0
Thailand,THA,1980,0
Thailand,THA,1981,0
Thailand,THA,1982,0
Thailand,THA,1983,0
Thailand,THA,1984,0
Thailand,THA,1985,0
Thailand,THA,1986,0
Thailand,THA,1987,0
Thailand,THA,1988,0
Thailand,THA,1989,0
Thailand,THA,1990,0
Thailand,THA,1991,0
Thailand,THA,1992,0
Thailand,THA,1993,0
Thailand,THA,1994,0
Thailand,THA,1995,0
Thailand,THA,1996,0
Thailand,THA,1997,0
Thailand,THA,1998,0
Thailand,THA,1999,0
Thailand,THA,2000,0
Thailand,THA,2001,0
Thailand,THA,2002,0
Thailand,THA,2003,0
Thailand,THA,2004,0
Thailand,THA,2005,0
Thailand,THA,2006,0
Thailand,THA,2007,0
Thailand,THA,2008,0
Thailand,THA,2009,0.001
Thailand,THA,2010,0.003
Thailand,THA,2011,0.005
Thailand,THA,2012,0.141
Thailand,THA,2013,0.305
Thailand,THA,2014,0.305
Thailand,THA,2015,0.3124888392857143
Thailand,THA,2016,0.4658263209393346
